Trial	RT	Difference	sDifference	Direction	Confidence
74	820	-684	-86	-8	6
75	1318	-186	-23	2	8
76	1415	-89	-11	0	8
77	1386	-118	-15	0	30
78	1590	86	11	-3	27
79	1615	111	14	-5	18
80	1667	163	20	-3	8
81	1420	-84	-11	0	0
82	1237	-267	-33	0	-22
83	1486	-18	-2	0	5
84	1540	36	5	3	18
85	1233	-271	-34	0	12
86	1230	-274	-34	0	12
87	1724	220	28	-1	-17
88	1239	-265	-33	-7	-22
89	1458	-46	-6	0	13
90	1492	-12	-2	-2	22
91	1345	-159	-20	5	22
92	1881	377	47	0	0
93	1117	-387	-48	0	-24
94	1567	63	8	-3	15
95	1386	-118	-15	-5	20
96	1221	-283	-35	-7	23
97	1189	-315	-39	0	21
98	1566	62	8	-8	25
99	1845	341	43	0	0
100	1772	268	34	9	-12
101	2472	968	121	0	-28
102	1551	47	6	-5	-8
103	1503	-1	0	0	-17
104	2021	517	65	0	0
105	1940	436	55	9	3
106	1580	76	10	3	-16
107	1840	336	42	3	7
108	1543	39	5	0	0
109	1457	-47	-6	0	30
110	1105	-399	-50	0	28
111	1462	-42	-5	-3	18
112	1622	118	15	3	21
113	1315	-189	-24	0	16
114	1526	22	3	-1	25
115	1550	46	6	-3	25
116	1290	-214	-27	0	-11
117	1000	-504	-63	0	10
118	1483	-21	-3	-2	25
119	1490	-14	-2	9	28
120	1845	341	43	0	-29
121	1780	276	35	0	0
122	1992	488	61	0	2
123	1156	-348	-44	-15	11
124	1360	-144	-18	-5	17
125	1487	-17	-2	-3	19
126	1573	69	9	6	24
127	1614	110	14	0	21
128	1595	91	11	25	0
129	903	-601	-75	-7	7
130	1665	161	20	9	13
131	1483	-21	-3	-2	5
132	997	-507	-63	-7	7
133	1665	161	20	0	13
134	1899	395	49	8	-21
135	1972	468	59	-13	21
136	976	-528	-66	-3	18
137	1375	-129	-16	0	0
138	1576	72	9	0	0
139	1201	-303	-38	-15	18
140	1642	138	17	-3	13
141	1473	-31	-4	0	-27
142	2642	1138	125	25	23
143	1677	173	22	0	0
144	1492	-12	-2	-6	13
145	1633	129	16	0	30
146	1563	59	7	0	28
147	1919	415	52	-8	15
148	1196	-308	-39	5	-27
149	1461	-43	-5	-2	-18
150	1539	35	4	-9	14
151	1875	371	46	0	-29
152	1562	58	7	0	29
153	1630	126	16	0	20
154	1576	72	9	0	31
155	1647	143	18	2	29
156	1800	296	37	4	31
157	1317	-187	-23	0	30
158	1496	-8	-1	0	0
159	1707	203	25	3	26
160	1501	-3	0	0	29
161	1416	-88	-11	28	-31
162	1744	240	30	0	29
163	1420	-84	-11	2	31
164	1149	-355	-44	-4	27
165	1708	204	26	2	8
166	1418	-86	-11	-1	30
167	1451	-53	-7	-2	20
168	1513	9	1	0	30
169	1697	193	24	-2	29
170	1994	490	61	2	28
171	1478	-26	-3	-2	29
172	1362	-142	-18	-2	31
173	1419	-85	-11	0	30
174	1508	4	1	-1	29
175	1224	-280	-35	-1	18
176	1911	407	51	0	30
177	1293	-211	-26	-6	0
178	1519	15	2	16	19
179	1917	413	52	0	-16
180	1519	15	2	8	-22
181	1502	-2	0	-5	-6
182	1424	-80	-10	11	-11
183	1467	-37	-5	12	16
184	2020	516	65	-5	19
185	2103	599	75	-3	25
186	2334	830	104	0	29
187	1670	166	21	0	0
188	1257	-247	-31	30	29
189	1416	-88	-11	-5	22
190	1203	-301	-38	-2	11
191	2035	531	66	0	27
192	1239	-265	-33	0	-27
193	1464	-40	-5	0	0
194	1335	-169	-21	0	0
195	1486	-18	-2	12	23
196	1608	104	13	0	19
197	1961	457	57	-9	-14
198	1485	-19	-2	0	-30
199	1401	-103	-13	0	21
200	1639	135	17	-1	23
201	1541	37	5	0	-26
202	2031	527	66	0	0
203	1523	19	2	0	-28
204	2089	585	73	18	-11
205	1993	489	61	-13	-23
206	1977	473	59	8	-22
207	2448	944	118	21	0
208	1199	-305	-38	0	-23
209	1189	-315	-39	0	17
210	1479	-25	-3	-6	13
211	1781	277	35	13	26
212	1873	369	46	0	0
213	2281	777	97	3	-12
214	1044	-460	-58	-9	16
215	1145	-359	-45	-3	22
216	1642	138	17	0	14
217	1744	240	30	0	31
218	1660	156	20	2	-16
219	2269	765	96	17	15
220	2150	646	81	0	14
221	1107	-397	-50	-6	10
222	1318	-186	-23	0	28
223	1451	-53	-7	25	-31
224	1641	137	17	-2	30
225	1960	456	57	24	28
226	1690	186	23	7	15
227	1291	-213	-27	0	13
228	1430	-74	-9	0	13
229	1210	-294	-37	0	19
230	1823	319	40	10	25
231	1307	-197	-25	-3	21
232	1319	-185	-23	0	23
233	1524	20	3	26	-25
234	1443	-61	-8	-2	26
235	1584	80	10	0	28
236	1742	238	30	4	31
237	1488	-16	-2	1	17
238	1540	36	5	-2	-29
239	1462	-42	-5	0	27
240	1806	302	38	2	16
241	1622	118	15	0	19
242	1346	-158	-20	0	20
243	1324	-180	-23	0	14
244	1438	-66	-8	-1	11
245	1644	140	18	-4	14
246	1626	122	15	9	-21
247	1226	-278	-35	-3	14
248	1751	247	31	6	0
249	1622	118	15	0	11
250	1831	327	41	8	-13
