Trial	RT	Difference	sDifference	Direction	Confidence
153	2727	1223	125	-1	10
154	1087	-417	-52	0	0
155	1421	-83	-10	0	21
156	1137	-367	-46	-5	21
157	732	-772	-97	-3	8
158	1165	-339	-42	0	4
159	1183	-321	-40	-1	26
160	1772	268	34	-3	17
161	1387	-117	-15	-3	13
162	713	-791	-99	-3	25
163	1567	63	8	0	10
164	1782	278	35	0	28
165	2232	728	91	13	30
166	1908	404	51	1	20
167	1403	-101	-13	9	0
168	751	-753	-94	-4	18
169	1774	270	34	2	17
170	1550	46	6	0	0
171	1873	369	46	0	2
172	1333	-171	-21	0	5
173	2124	620	78	4	5
174	2130	626	78	7	7
175	1532	28	4	0	10
176	1395	-109	-14	0	12
177	2219	715	89	5	12
178	1800	296	37	4	16
179	1469	-35	-4	7	19
180	1195	-309	-39	0	7
181	1309	-195	-24	0	8
182	1442	-62	-8	-5	9
183	1650	146	18	5	1
184	1486	-18	-2	0	10
185	1714	210	26	13	12
186	1496	-8	-1	5	18
187	1307	-197	-25	0	4
188	1259	-245	-31	0	6
189	1669	165	21	0	7
190	2205	701	88	3	28
191	1272	-232	-29	5	26
192	1522	18	2	7	21
193	1244	-260	-33	2	30
194	1749	245	31	-5	9
195	1161	-343	-43	3	17
196	1766	262	33	-6	8
197	1756	252	32	-5	12
198	1994	490	61	-6	9
199	1843	339	42	-7	-3
200	1490	-14	-2	0	11
201	1527	23	3	3	12
202	1437	-67	-8	0	6
203	1073	-431	-54	2	11
204	1536	32	4	4	4
205	1429	-75	-9	4	12
206	1724	220	28	-1	16
207	1272	-232	-29	-1	12
208	1856	352	44	-4	6
209	1715	211	26	-4	6
210	1934	430	54	4	30
211	2251	747	93	10	30
212	1118	-386	-48	3	29
213	1838	334	42	4	27
214	1451	-53	-7	3	30
215	1371	-133	-17	3	27
216	1636	132	17	-5	10
217	1420	-84	-11	-2	6
218	1869	365	46	4	30
219	1597	93	12	-5	22
220	1257	-247	-31	3	24
221	1351	-153	-19	3	4
222	1270	-234	-29	-3	26
223	1374	-130	-16	2	7
224	1483	-21	-3	0	7
225	1112	-392	-49	0	4
226	1710	206	26	2	2
227	1339	-165	-21	-2	4
228	1072	-432	-54	1	3
229	1483	-21	-3	0	11
230	1302	-202	-25	-1	11
231	1260	-244	-31	1	5
232	1915	411	51	4	23
233	1304	-200	-25	-2	26
234	1562	58	7	2	17
235	1398	-106	-13	-2	13
236	1253	-251	-31	-4	12
237	1253	-251	-31	5	9
238	1262	-242	-30	-3	15
239	1091	-413	-52	-3	11
240	1292	-212	-27	-9	31
241	1217	-287	-36	0	6
242	1553	49	6	-4	19
243	1081	-423	-53	-2	12
244	1428	-76	-10	0	9
245	1405	-99	-12	0	20
246	1128	-376	-47	-1	28
247	2480	976	122	4	30
248	1941	437	55	1	24
249	1714	210	26	9	30
250	1262	-242	-30	3	28
