Trial	RT	Difference	sDifference	Direction	Confidence
119	1220	-284	-36	0	-10
120	1686	182	23	1	-4
121	1323	-181	-23	6	3
122	1544	40	5	2	-17
123	1292	-212	-27	0	-14
124	1554	50	6	-2	-11
125	1441	-63	-8	0	-4
126	1377	-127	-16	0	1
127	1584	80	10	0	1
128	1734	230	29	8	-9
129	1512	8	1	0	4
130	1474	-30	-4	0	-4
131	1442	-62	-8	-1	-2
132	1501	-3	0	-3	3
133	1544	40	5	0	-3
134	1520	16	2	0	7
135	1357	-147	-18	0	4
136	1524	20	3	2	-4
137	1561	57	7	0	5
138	1568	64	8	-2	-5
139	1410	-94	-12	3	1
140	1486	-18	-2	0	9
141	1532	28	4	0	9
142	1737	233	29	2	0
143	1335	-169	-21	0	4
144	1378	-126	-16	-9	-12
145	1589	85	11	0	6
146	1591	87	11	2	-10
147	1392	-112	-14	3	0
148	1594	90	11	0	-7
149	1463	-41	-5	-2	-11
150	1545	41	5	0	0
151	1565	61	8	0	-9
152	1577	73	9	2	1
153	1368	-136	-17	2	-3
154	1638	134	17	0	2
155	1554	50	6	0	-1
156	1565	61	8	2	0
157	1465	-39	-5	1	1
158	1582	78	10	-2	3
159	1870	366	46	3	-18
160	1549	45	6	10	-16
161	1332	-172	-22	0	1
162	1617	113	14	1	-13
163	1554	50	6	1	-10
164	1188	-316	-40	0	4
165	1442	-62	-8	0	2
166	1514	10	1	1	-21
167	1332	-172	-22	-3	2
168	1468	-36	-5	0	-3
169	1791	287	36	0	0
170	1228	-276	-35	-1	-8
171	1507	3	0	0	3
172	1285	-219	-27	0	0
173	1609	105	13	-2	5
174	1547	43	5	2	1
175	1248	-256	-32	-1	4
176	1416	-88	-11	0	-7
177	1395	-109	-14	0	-2
178	1539	35	4	-2	-3
179	1511	7	1	0	-1
180	1615	111	14	0	1
181	1512	8	1	2	-1
182	1376	-128	-16	-2	3
183	1301	-203	-25	-2	0
184	1876	372	47	0	0
185	1483	-21	-3	0	-10
186	1477	-27	-3	1	-4
187	1645	141	18	-1	2
188	1547	43	5	0	1
189	1589	85	11	0	-1
190	1480	-24	-3	0	2
191	1511	7	1	0	3
192	1348	-156	-20	0	4
193	1645	141	18	0	4
194	1426	-78	-10	0	2
195	1368	-136	-17	-1	-2
196	1513	9	1	0	-4
197	1487	-17	-2	0	3
198	1443	-61	-8	0	3
199	1539	35	4	0	3
200	1585	81	10	0	9
201	1442	-62	-8	1	-5
202	1501	-3	0	1	-9
203	1406	-98	-12	-2	4
204	1551	47	6	0	0
205	1449	-55	-7	0	5
206	1707	203	25	0	4
207	1268	-236	-30	0	7
208	1712	208	26	0	-3
209	1355	-149	-19	0	-6
210	1359	-145	-18	-3	-4
211	1367	-137	-17	-1	-2
212	1679	175	22	0	-2
213	1307	-197	-25	-1	2
214	1426	-78	-10	0	0
215	1621	117	15	0	2
216	1292	-212	-27	0	-4
217	1444	-60	-8	0	-2
218	1500	-4	-1	0	5
219	1457	-47	-6	0	3
220	1330	-174	-22	0	4
221	1475	-29	-4	0	-4
222	1451	-53	-7	0	-4
223	1477	-27	-3	-1	3
224	1505	1	0	0	3
225	1552	48	6	0	5
226	1505	1	0	1	2
227	1460	-44	-6	0	2
228	1528	24	3	0	2
229	1374	-130	-16	0	3
230	1615	111	14	0	4
231	1286	-218	-27	-3	2
232	1442	-62	-8	0	2
233	1559	55	7	2	-2
234	1688	184	23	4	-3
235	1213	-291	-36	0	2
236	1649	145	18	0	-10
237	1501	-3	0	-1	-12
238	1393	-111	-14	0	-5
239	1453	-51	-6	-1	0
240	1597	93	12	0	1
241	1396	-108	-14	-2	-2
242	1789	285	36	0	0
243	1329	-175	-22	-2	-7
244	1643	139	17	0	3
245	1581	77	10	3	-4
246	1459	-45	-6	0	-3
247	1478	-26	-3	-2	-6
248	1367	-137	-17	-1	-3
249	1460	-44	-6	0	0
250	1328	-176	-22	0	0
